,field_1,ID,region,locality,sites,Kulbicki,PROVINCE,xxx,temp,Richness,grav_total,Age_of_pro,Class,biomassare,ModelMode,OutFlow,Outdegree,btwdegree,SelfR,Inflow,Indegree,CorridorIn,grav_nei,IndegreeMP,InflowMPA,IndegreeNe,InflowNei,Larval_beh,FE,Netflow,Kulbicki.1,PROVINCE.1,Lon,Lat,prod.Jan,prod.Feb,prod.Mar,prod.Apr,prod.May,prod.Jun,prod.Jul,prod.Aug,prod.Sep,prod.Oct,prod.Nov,prod.Dec
2067,2067,V6641,polynesian,french_polynesia,french_polynesia_19,Central Pacific,Southeast Polynesia,214.52,27.64300048,138,0,0,Fished,1133.882809,pare15,459,46,473.3279135,0,495,19,0,1,0,0,18.68421053,216.9473684,active,pare,-0.037735849,Central Pacific,Southeast Polynesia,-145.48,-16.58,165.3268127,158.8346558,143.8355713,145.0928192,161.2636108,182.7893677,196.5628052,203.1708984,192.2913055,183.1855316,176.5435028,164.8839111
2068,2068,V6641,polynesian,french_polynesia,french_polynesia_19,Central Pacific,Southeast Polynesia,214.52,27.64300048,138,0,0,Fished,1133.882809,crypto,400,36,754.7437353,0,70,11,0,114,0,0,10.63636364,120.4545455,passive,crypto,0.70212766,Central Pacific,Southeast Polynesia,-145.48,-16.58,165.3268127,158.8346558,143.8355713,145.0928192,161.2636108,182.7893677,196.5628052,203.1708984,192.2913055,183.1855316,176.5435028,164.8839111
2069,2069,V6641,polynesian,french_polynesia,french_polynesia_19,Central Pacific,Southeast Polynesia,214.52,27.64300048,138,0,0,Fished,1133.882809,crypto5,1635,94,918.6913799,79,752,38,1,116,0,0,44.15789474,727.6052632,active,crypto,0.369920402,Central Pacific,Southeast Polynesia,-145.48,-16.58,165.3268127,158.8346558,143.8355713,145.0928192,161.2636108,182.7893677,196.5628052,203.1708984,192.2913055,183.1855316,176.5435028,164.8839111
2070,2070,V6641,polynesian,french_polynesia,french_polynesia_19,Central Pacific,Southeast Polynesia,214.52,27.64300048,138,0,0,Fished,1133.882809,crypto15,542,14,1089.666667,0,330,7,0,0,0,0,4,165.2857143,active,crypto,0.243119266,Central Pacific,Southeast Polynesia,-145.48,-16.58,165.3268127,158.8346558,143.8355713,145.0928192,161.2636108,182.7893677,196.5628052,203.1708984,192.2913055,183.1855316,176.5435028,164.8839111
2071,2071,V6641,polynesian,french_polynesia,french_polynesia_19,Central Pacific,Southeast Polynesia,214.52,27.64300048,138,0,0,Fished,1133.882809,resid,780,42,5839.304793,0,245,15,1,1,0,0,11.73333333,224,passive,resid,0.52195122,Central Pacific,Southeast Polynesia,-145.48,-16.58,165.3268127,158.8346558,143.8355713,145.0928192,161.2636108,182.7893677,196.5628052,203.1708984,192.2913055,183.1855316,176.5435028,164.8839111
2072,2072,V6641,polynesian,french_polynesia,french_polynesia_19,Central Pacific,Southeast Polynesia,214.52,27.64300048,138,0,0,Fished,1133.882809,resid15,661,102,35431.31156,0,285,40,5,115,0,0,46.25,260.775,active,resid,0.397463002,Central Pacific,Southeast Polynesia,-145.48,-16.58,165.3268127,158.8346558,143.8355713,145.0928192,161.2636108,182.7893677,196.5628052,203.1708984,192.2913055,183.1855316,176.5435028,164.8839111
2073,2073,V6641,polynesian,french_polynesia,french_polynesia_19,Central Pacific,Southeast Polynesia,214.52,27.64300048,138,0,0,Fished,1133.882809,resid35,107,50,760.7952205,0,13,9,0,0,0,0,21.33333333,45.88888889,active,resid,0.783333333,Central Pacific,Southeast Polynesia,-145.48,-16.58,165.3268127,158.8346558,143.8355713,145.0928192,161.2636108,182.7893677,196.5628052,203.1708984,192.2913055,183.1855316,176.5435028,164.8839111
2074,2074,V6641,polynesian,french_polynesia,french_polynesia_19,Central Pacific,Southeast Polynesia,214.52,27.64300048,138,0,0,Fished,1133.882809,transi,150,5,58.0732018,0,180,5,0,0,0,0,1.6,42,passive,transi,-0.090909091,Central Pacific,Southeast Polynesia,-145.48,-16.58,165.3268127,158.8346558,143.8355713,145.0928192,161.2636108,182.7893677,196.5628052,203.1708984,192.2913055,183.1855316,176.5435028,164.8839111
2075,2075,V6641,polynesian,french_polynesia,french_polynesia_19,Central Pacific,Southeast Polynesia,214.52,27.64300048,138,0,0,Fished,1133.882809,transi15,777,37,237.1835377,0,129,15,0,111,0,0,21.53333333,309,active,transi,0.715231788,Central Pacific,Southeast Polynesia,-145.48,-16.58,165.3268127,158.8346558,143.8355713,145.0928192,161.2636108,182.7893677,196.5628052,203.1708984,192.2913055,183.1855316,176.5435028,164.8839111
2076,2076,V6641,polynesian,french_polynesia,french_polynesia_19,Central Pacific,Southeast Polynesia,214.52,27.64300048,138,0,0,Fished,1133.882809,transi35,248,13,236.436194,0,192,13,0,112,0,0,4.923076923,88,active,transi,0.127272727,Central Pacific,Southeast Polynesia,-145.48,-16.58,165.3268127,158.8346558,143.8355713,145.0928192,161.2636108,182.7893677,196.5628052,203.1708984,192.2913055,183.1855316,176.5435028,164.8839111
2077,2077,V6763,polynesian,french_polynesia,french_polynesia_21,Central Pacific,Southeast Polynesia,214.12,27.77064014,122,0,0,Fished,1013.362056,pare,26,1,69.39278469,0,808,28,4,9,0,0,10.35714286,296.2857143,passive,pare,-0.93764988,Central Pacific,Southeast Polynesia,-145.88,-16.02,185.7301483,182.678772,170.0585175,181.0452423,183.9749451,205.2275696,217.4983521,226.7041321,209.8430328,201.3871765,197.8608093,187.1865234
2078,2078,V6763,polynesian,french_polynesia,french_polynesia_21,Central Pacific,Southeast Polynesia,214.12,27.77064014,122,0,0,Fished,1013.362056,pare5,632,12,123.2214286,8,736,32,0,10,0,0,27.875,758.375,active,pare,-0.076023392,Central Pacific,Southeast Polynesia,-145.88,-16.02,185.7301483,182.678772,170.0585175,181.0452423,183.9749451,205.2275696,217.4983521,226.7041321,209.8430328,201.3871765,197.8608093,187.1865234
2079,2079,V6763,polynesian,french_polynesia,french_polynesia_21,Central Pacific,Southeast Polynesia,214.12,27.77064014,122,0,0,Fished,1013.362056,pare15,114,12,273.046563,0,417,30,0,10,0,0,21.66666667,373.8,active,pare,-0.570621469,Central Pacific,Southeast Polynesia,-145.88,-16.02,185.7301483,182.678772,170.0585175,181.0452423,183.9749451,205.2275696,217.4983521,226.7041321,209.8430328,201.3871765,197.8608093,187.1865234
2080,2080,V6763,polynesian,french_polynesia,french_polynesia_21,Central Pacific,Southeast Polynesia,214.12,27.77064014,122,0,0,Fished,1013.362056,crypto,40,6,5334.643735,0,555,34,1,7,0,0,12.44117647,159.5588235,passive,crypto,-0.865546218,Central Pacific,Southeast Polynesia,-145.88,-16.02,185.7301483,182.678772,170.0585175,181.0452423,183.9749451,205.2275696,217.4983521,226.7041321,209.8430328,201.3871765,197.8608093,187.1865234
2081,2081,V6763,polynesian,french_polynesia,french_polynesia_21,Central Pacific,Southeast Polynesia,214.12,27.77064014,122,0,0,Fished,1013.362056,crypto5,659,12,0,19,820,45,0,12,0,0,40.93333333,827.5777778,active,crypto,-0.108857336,Central Pacific,Southeast Polynesia,-145.88,-16.02,185.7301483,182.678772,170.0585175,181.0452423,183.9749451,205.2275696,217.4983521,226.7041321,209.8430328,201.3871765,197.8608093,187.1865234
2082,2082,V6763,polynesian,french_polynesia,french_polynesia_21,Central Pacific,Southeast Polynesia,214.12,27.77064014,122,0,0,Fished,1013.362056,crypto15,182,4,609.5,0,248,7,0,2,0,0,8,262.4285714,active,crypto,-0.153488372,Central Pacific,Southeast Polynesia,-145.88,-16.02,185.7301483,182.678772,170.0585175,181.0452423,183.9749451,205.2275696,217.4983521,226.7041321,209.8430328,201.3871765,197.8608093,187.1865234
2083,2083,V6763,polynesian,french_polynesia,french_polynesia_21,Central Pacific,Southeast Polynesia,214.12,27.77064014,122,0,0,Fished,1013.362056,resid,15,1,88.34433694,0,620,28,3,9,0,0,10.35714286,226.4285714,passive,resid,-0.952755906,Central Pacific,Southeast Polynesia,-145.88,-16.02,185.7301483,182.678772,170.0585175,181.0452423,183.9749451,205.2275696,217.4983521,226.7041321,209.8430328,201.3871765,197.8608093,187.1865234
2084,2084,V6763,polynesian,french_polynesia,french_polynesia_21,Central Pacific,Southeast Polynesia,214.12,27.77064014,122,0,0,Fished,1013.362056,resid15,140,13,0.552380952,4,470,59,10,17,0,0,42.45762712,380.7288136,active,resid,-0.540983607,Central Pacific,Southeast Polynesia,-145.88,-16.02,185.7301483,182.678772,170.0585175,181.0452423,183.9749451,205.2275696,217.4983521,226.7041321,209.8430328,201.3871765,197.8608093,187.1865234
2085,2085,V6763,polynesian,french_polynesia,french_polynesia_21,Central Pacific,Southeast Polynesia,214.12,27.77064014,122,0,0,Fished,1013.362056,resid35,11,8,4688.187161,0,132,46,8,11,0,0,15.36956522,47.91304348,active,resid,-0.846153846,Central Pacific,Southeast Polynesia,-145.88,-16.02,185.7301483,182.678772,170.0585175,181.0452423,183.9749451,205.2275696,217.4983521,226.7041321,209.8430328,201.3871765,197.8608093,187.1865234
2086,2086,V6763,polynesian,french_polynesia,french_polynesia_21,Central Pacific,Southeast Polynesia,214.12,27.77064014,122,0,0,Fished,1013.362056,transi,75,3,4159.503425,0,435,16,1,7,0,0,3.375,117.1875,passive,transi,-0.705882353,Central Pacific,Southeast Polynesia,-145.88,-16.02,185.7301483,182.678772,170.0585175,181.0452423,183.9749451,205.2275696,217.4983521,226.7041321,209.8430328,201.3871765,197.8608093,187.1865234
2087,2087,V6763,polynesian,french_polynesia,french_polynesia_21,Central Pacific,Southeast Polynesia,214.12,27.77064014,122,0,0,Fished,1013.362056,transi15,207,11,914.6311206,18,567,35,1,8,0,0,22.71428571,435.1714286,active,transi,-0.465116279,Central Pacific,Southeast Polynesia,-145.88,-16.02,185.7301483,182.678772,170.0585175,181.0452423,183.9749451,205.2275696,217.4983521,226.7041321,209.8430328,201.3871765,197.8608093,187.1865234
2088,2088,V6763,polynesian,french_polynesia,french_polynesia_21,Central Pacific,Southeast Polynesia,214.12,27.77064014,122,0,0,Fished,1013.362056,transi35,32,4,1776.294278,0,800,22,3,6,0,0,7.363636364,145.8181818,active,transi,-0.923076923,Central Pacific,Southeast Polynesia,-145.88,-16.02,185.7301483,182.678772,170.0585175,181.0452423,183.9749451,205.2275696,217.4983521,226.7041321,209.8430328,201.3871765,197.8608093,187.1865234
2089,2089,V6763,polynesian,society_islands,society_islands_1,Central Pacific,Southeast Polynesia,214.12,27.77064014,136.109,0,0,Fished,574.6965118,pare,26,1,69.39278469,0,808,28,4,9,0,0,10.35714286,296.2857143,passive,pare,-0.93764988,Central Pacific,Southeast Polynesia,-145.88,-16.02,185.7301483,182.678772,170.0585175,181.0452423,183.9749451,205.2275696,217.4983521,226.7041321,209.8430328,201.3871765,197.8608093,187.1865234
2090,2090,V6763,polynesian,society_islands,society_islands_1,Central Pacific,Southeast Polynesia,214.12,27.77064014,136.109,0,0,Fished,574.6965118,pare5,632,12,123.2214286,8,736,32,0,10,0,0,27.875,758.375,active,pare,-0.076023392,Central Pacific,Southeast Polynesia,-145.88,-16.02,185.7301483,182.678772,170.0585175,181.0452423,183.9749451,205.2275696,217.4983521,226.7041321,209.8430328,201.3871765,197.8608093,187.1865234
2091,2091,V6763,polynesian,society_islands,society_islands_1,Central Pacific,Southeast Polynesia,214.12,27.77064014,136.109,0,0,Fished,574.6965118,pare15,114,12,273.046563,0,417,30,0,10,0,0,21.66666667,373.8,active,pare,-0.570621469,Central Pacific,Southeast Polynesia,-145.88,-16.02,185.7301483,182.678772,170.0585175,181.0452423,183.9749451,205.2275696,217.4983521,226.7041321,209.8430328,201.3871765,197.8608093,187.1865234
2092,2092,V6763,polynesian,society_islands,society_islands_1,Central Pacific,Southeast Polynesia,214.12,27.77064014,136.109,0,0,Fished,574.6965118,crypto,40,6,5334.643735,0,555,34,1,7,0,0,12.44117647,159.5588235,passive,crypto,-0.865546218,Central Pacific,Southeast Polynesia,-145.88,-16.02,185.7301483,182.678772,170.0585175,181.0452423,183.9749451,205.2275696,217.4983521,226.7041321,209.8430328,201.3871765,197.8608093,187.1865234
2093,2093,V6763,polynesian,society_islands,society_islands_1,Central Pacific,Southeast Polynesia,214.12,27.77064014,136.109,0,0,Fished,574.6965118,crypto5,659,12,0,19,820,45,0,12,0,0,40.93333333,827.5777778,active,crypto,-0.108857336,Central Pacific,Southeast Polynesia,-145.88,-16.02,185.7301483,182.678772,170.0585175,181.0452423,183.9749451,205.2275696,217.4983521,226.7041321,209.8430328,201.3871765,197.8608093,187.1865234
2094,2094,V6763,polynesian,society_islands,society_islands_1,Central Pacific,Southeast Polynesia,214.12,27.77064014,136.109,0,0,Fished,574.6965118,crypto15,182,4,609.5,0,248,7,0,2,0,0,8,262.4285714,active,crypto,-0.153488372,Central Pacific,Southeast Polynesia,-145.88,-16.02,185.7301483,182.678772,170.0585175,181.0452423,183.9749451,205.2275696,217.4983521,226.7041321,209.8430328,201.3871765,197.8608093,187.1865234
2095,2095,V6763,polynesian,society_islands,society_islands_1,Central Pacific,Southeast Polynesia,214.12,27.77064014,136.109,0,0,Fished,574.6965118,resid,15,1,88.34433694,0,620,28,3,9,0,0,10.35714286,226.4285714,passive,resid,-0.952755906,Central Pacific,Southeast Polynesia,-145.88,-16.02,185.7301483,182.678772,170.0585175,181.0452423,183.9749451,205.2275696,217.4983521,226.7041321,209.8430328,201.3871765,197.8608093,187.1865234
2096,2096,V6763,polynesian,society_islands,society_islands_1,Central Pacific,Southeast Polynesia,214.12,27.77064014,136.109,0,0,Fished,574.6965118,resid15,140,13,0.552380952,4,470,59,10,17,0,0,42.45762712,380.7288136,active,resid,-0.540983607,Central Pacific,Southeast Polynesia,-145.88,-16.02,185.7301483,182.678772,170.0585175,181.0452423,183.9749451,205.2275696,217.4983521,226.7041321,209.8430328,201.3871765,197.8608093,187.1865234
2097,2097,V6763,polynesian,society_islands,society_islands_1,Central Pacific,Southeast Polynesia,214.12,27.77064014,136.109,0,0,Fished,574.6965118,resid35,11,8,4688.187161,0,132,46,8,11,0,0,15.36956522,47.91304348,active,resid,-0.846153846,Central Pacific,Southeast Polynesia,-145.88,-16.02,185.7301483,182.678772,170.0585175,181.0452423,183.9749451,205.2275696,217.4983521,226.7041321,209.8430328,201.3871765,197.8608093,187.1865234
2098,2098,V6763,polynesian,society_islands,society_islands_1,Central Pacific,Southeast Polynesia,214.12,27.77064014,136.109,0,0,Fished,574.6965118,transi,75,3,4159.503425,0,435,16,1,7,0,0,3.375,117.1875,passive,transi,-0.705882353,Central Pacific,Southeast Polynesia,-145.88,-16.02,185.7301483,182.678772,170.0585175,181.0452423,183.9749451,205.2275696,217.4983521,226.7041321,209.8430328,201.3871765,197.8608093,187.1865234
2099,2099,V6763,polynesian,society_islands,society_islands_1,Central Pacific,Southeast Polynesia,214.12,27.77064014,136.109,0,0,Fished,574.6965118,transi15,207,11,914.6311206,18,567,35,1,8,0,0,22.71428571,435.1714286,active,transi,-0.465116279,Central Pacific,Southeast Polynesia,-145.88,-16.02,185.7301483,182.678772,170.0585175,181.0452423,183.9749451,205.2275696,217.4983521,226.7041321,209.8430328,201.3871765,197.8608093,187.1865234
2100,2100,V6763,polynesian,society_islands,society_islands_1,Central Pacific,Southeast Polynesia,214.12,27.77064014,136.109,0,0,Fished,574.6965118,transi35,32,4,1776.294278,0,800,22,3,6,0,0,7.363636364,145.8181818,active,transi,-0.923076923,Central Pacific,Southeast Polynesia,-145.88,-16.02,185.7301483,182.678772,170.0585175,181.0452423,183.9749451,205.2275696,217.4983521,226.7041321,209.8430328,201.3871765,197.8608093,187.1865234
2101,2101,V6853,polynesian,french_polynesia,french_polynesia_2,Central Pacific,Southeast Polynesia,217.48,27.35614122,44.401,0,0,Fished,93.220904,pare,564,21,459.7713079,0,240,8,0,0,0,0,8.25,229.75,passive,pare,0.402985075,Central Pacific,Southeast Polynesia,-142.52,-17.62,142.8801727,140.5449066,141.639267,135.6015778,162.605484,211.1681519,210.5252686,198.2024994,182.376709,169.1569519,148.9085999,146.2886505
2102,2102,V6853,polynesian,french_polynesia,french_polynesia_2,Central Pacific,Southeast Polynesia,217.48,27.35614122,44.401,0,0,Fished,93.220904,pare5,2002,52,999.7200391,82,414,32,0,18,0,0,33.96875,905.25,active,pare,0.657284768,Central Pacific,Southeast Polynesia,-142.52,-17.62,142.8801727,140.5449066,141.639267,135.6015778,162.605484,211.1681519,210.5252686,198.2024994,182.376709,169.1569519,148.9085999,146.2886505
2103,2103,V6853,polynesian,french_polynesia,french_polynesia_2,Central Pacific,Southeast Polynesia,217.48,27.35614122,44.401,0,0,Fished,93.220904,pare15,552,43,8071.196263,3,600,46,0,100,0,0,23.89130435,345.9782609,active,pare,-0.041666667,Central Pacific,Southeast Polynesia,-142.52,-17.62,142.8801727,140.5449066,141.639267,135.6015778,162.605484,211.1681519,210.5252686,198.2024994,182.376709,169.1569519,148.9085999,146.2886505
2104,2104,V6853,polynesian,french_polynesia,french_polynesia_2,Central Pacific,Southeast Polynesia,217.48,27.35614122,44.401,0,0,Fished,93.220904,crypto,250,35,4237.633619,0,85,9,0,1,0,0,18,213.8888889,passive,crypto,0.492537313,Central Pacific,Southeast Polynesia,-142.52,-17.62,142.8801727,140.5449066,141.639267,135.6015778,162.605484,211.1681519,210.5252686,198.2024994,182.376709,169.1569519,148.9085999,146.2886505
2105,2105,V6853,polynesian,french_polynesia,french_polynesia_2,Central Pacific,Southeast Polynesia,217.48,27.35614122,44.401,0,0,Fished,93.220904,crypto5,2314,78,1917.347092,39,589,63,0,135,0,0,57.92063492,1192.174603,active,crypto,0.594212883,Central Pacific,Southeast Polynesia,-142.52,-17.62,142.8801727,140.5449066,141.639267,135.6015778,162.605484,211.1681519,210.5252686,198.2024994,182.376709,169.1569519,148.9085999,146.2886505
2106,2106,V6853,polynesian,french_polynesia,french_polynesia_2,Central Pacific,Southeast Polynesia,217.48,27.35614122,44.401,0,0,Fished,93.220904,crypto15,603,13,1670.833333,0,323,7,0,0,0,0,4.714285714,212.7142857,active,crypto,0.30237581,Central Pacific,Southeast Polynesia,-142.52,-17.62,142.8801727,140.5449066,141.639267,135.6015778,162.605484,211.1681519,210.5252686,198.2024994,182.376709,169.1569519,148.9085999,146.2886505
2107,2107,V6853,polynesian,french_polynesia,french_polynesia_2,Central Pacific,Southeast Polynesia,217.48,27.35614122,44.401,0,0,Fished,93.220904,resid,360,21,447.9275128,0,200,8,0,0,0,0,8.25,161.875,passive,resid,0.285714286,Central Pacific,Southeast Polynesia,-142.52,-17.62,142.8801727,140.5449066,141.639267,135.6015778,162.605484,211.1681519,210.5252686,198.2024994,182.376709,169.1569519,148.9085999,146.2886505
2108,2108,V6853,polynesian,french_polynesia,french_polynesia_2,Central Pacific,Southeast Polynesia,217.48,27.35614122,44.401,0,0,Fished,93.220904,resid15,625,85,3489.935792,0,444,82,12,117,0,0,48.34146341,345.7926829,active,resid,0.169317119,Central Pacific,Southeast Polynesia,-142.52,-17.62,142.8801727,140.5449066,141.639267,135.6015778,162.605484,211.1681519,210.5252686,198.2024994,182.376709,169.1569519,148.9085999,146.2886505
2109,2109,V6853,polynesian,french_polynesia,french_polynesia_2,Central Pacific,Southeast Polynesia,217.48,27.35614122,44.401,0,0,Fished,93.220904,resid35,52,40,3491.567524,0,21,13,2,13,0,0,17.46153846,36.76923077,active,resid,0.424657534,Central Pacific,Southeast Polynesia,-142.52,-17.62,142.8801727,140.5449066,141.639267,135.6015778,162.605484,211.1681519,210.5252686,198.2024994,182.376709,169.1569519,148.9085999,146.2886505
2110,2110,V6853,polynesian,french_polynesia,french_polynesia_2,Central Pacific,Southeast Polynesia,217.48,27.35614122,44.401,0,0,Fished,93.220904,transi,0,0,0,0,60,3,0,1,0,0,0.666666667,25,passive,transi,-1,Central Pacific,Southeast Polynesia,-142.52,-17.62,142.8801727,140.5449066,141.639267,135.6015778,162.605484,211.1681519,210.5252686,198.2024994,182.376709,169.1569519,148.9085999,146.2886505
2111,2111,V6853,polynesian,french_polynesia,french_polynesia_2,Central Pacific,Southeast Polynesia,217.48,27.35614122,44.401,0,0,Fished,93.220904,transi15,678,34,405.9435368,0,126,18,0,3,0,0,18.27777778,279.3333333,active,transi,0.686567164,Central Pacific,Southeast Polynesia,-142.52,-17.62,142.8801727,140.5449066,141.639267,135.6015778,162.605484,211.1681519,210.5252686,198.2024994,182.376709,169.1569519,148.9085999,146.2886505
